"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @unknowncorner: @vinod_sharma Why not make a movie on C Company's last stand at Chusool? Asking for approval on Dunkirk a bit like a cro‚Ä¶",FALSE,0,NA,2017-07-24 10:49:46,FALSE,NA,"889437443459624961",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","maskeena79",2,TRUE,FALSE,NA,NA
"2","RT @styIesreifler: lex is making me even more excited to watch Dunkirk https://t.co/jcMpYL977H",FALSE,0,NA,2017-07-24 10:49:43,FALSE,NA,"889437434060001280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","swiftysl",1,TRUE,FALSE,NA,NA
"3","RT @GameGriffin: Shout out to the man in the audience for Dunkirk who turned to his girlfriend + said ""Dunkirk"" when the word 'Dunkirk' cam‚Ä¶",FALSE,0,NA,2017-07-24 10:49:41,FALSE,NA,"889437423679283201",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brechindunc",555,TRUE,FALSE,NA,NA
"4","RT @RyanScottGraham: About to see Dunkirk with my mom. Don't @ me.",FALSE,0,NA,2017-07-24 10:49:40,FALSE,NA,"889437421254852608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sassyymikey",131,TRUE,FALSE,NA,NA
"5","RT @Variety: ‚ÄòDunkirk‚Äô Leads Global Box Office With $105.9 Million Debut https://t.co/jwtjX2zBhJ",FALSE,0,NA,2017-07-24 10:49:40,FALSE,NA,"889437417987424256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mameawyang",1536,TRUE,FALSE,NA,NA
"6","Fionn whitehead deserves more recognition and attention for his performance in Dunkirk but yall keep on doing him d‚Ä¶ https://t.co/Tx5rD4rusI",FALSE,0,NA,2017-07-24 10:49:39,TRUE,NA,"889437417366634496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","diningtablhes",0,FALSE,FALSE,NA,NA
"7","RT @Emma_Not_Emily: Here's your real title: USA Today Complains About Movie  'Dunkirk' Being Historically Accurate https://t.co/oU37pmscPV",FALSE,0,NA,2017-07-24 10:49:39,FALSE,NA,"889437415902937088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kyledecarloo",1633,TRUE,FALSE,NA,NA
"8","RT @Harry_Styles: Honored to have been a part of this, I hope you love it. 
Dunkirk is out tomorrow. 
See it in IMAX. H https://t.co/ns9xix‚Ä¶",FALSE,0,NA,2017-07-24 10:49:34,FALSE,NA,"889437395644407808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","holllybaigent",133763,TRUE,FALSE,NA,NA
"9","Are all film critics absolute morons? 
Or just this one?

 https://t.co/OdjXpSEZmp via @MailOnline",FALSE,0,NA,2017-07-24 10:49:32,FALSE,NA,"889437386542686208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KekFreePress",0,FALSE,FALSE,NA,NA
"10","Survival is victory.
Christopher Nolan's #Dunkirk is on revue.
Read &amp; share.
Have a great week! 
https://t.co/fBzffJc3rV",FALSE,0,NA,2017-07-24 10:49:32,FALSE,NA,"889437386089930752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThaRevue",0,FALSE,FALSE,NA,NA
"11","A 97-year-old ‚ÄòDunkirk‚Äô survivor laments current state of the world: ‚ÄòIt never ends‚Äô https://t.co/MFLh4JSbBG",FALSE,0,NA,2017-07-24 10:49:31,FALSE,NA,"889437383233601536",NA,"<a href=""http://www.superinhuman.com/badkitty"" rel=""nofollow"">Bad Kitty</a>","cine_monde",0,FALSE,FALSE,NA,NA
"12","RT @MarkSimoneNY: Idiotic US Today attacks 'Dunkirk' for ""a lack of diversity."" Who did they think fought in the  English and German armies?",FALSE,0,NA,2017-07-24 10:49:29,FALSE,NA,"889437375537000448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cuppy1",176,TRUE,FALSE,NA,NA
"13","Theres me thinking he's talking about Dunkirk lol https://t.co/SgyEl9FeRc",FALSE,0,NA,2017-07-24 10:49:27,FALSE,NA,"889437367408504832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","timbrton",0,FALSE,FALSE,NA,NA
"14","RT @GeeksOfColor: 'Dunkirk', 'Girls Trip' and 'Spider-Man: Homecoming' Take Top Three Spots at the Box Office https://t.co/9Rby2CelQG",FALSE,0,NA,2017-07-24 10:49:27,FALSE,NA,"889437363507798016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChildofTheZulu",28,TRUE,FALSE,NA,NA
"15","RT @HelenCareyBooks: LAVENDER ROAD  - special price in the USA today for DUNKIRK week. 99c.
https://t.co/NKACPIdkVI
#Dunkirk #London #WW20",FALSE,0,NA,2017-07-24 10:49:21,FALSE,NA,"889437340103581696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itsynailsuk",4,TRUE,FALSE,NA,NA
"16","Someone take me to watch Dunkirk I'll give you a donut",FALSE,0,NA,2017-07-24 10:49:19,FALSE,NA,"889437333300191236",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","teenwolfcth",0,FALSE,FALSE,NA,NA
"17","RT @sjmay92: Nolan finds a place for Michael Caine in Dunkirk as the voice of the radio officer, their 7th consecutive film @TheCinegogue #‚Ä¶",FALSE,0,NA,2017-07-24 10:49:17,FALSE,NA,"889437325448622082",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Adriian_AG",119,TRUE,FALSE,NA,NA
"18","So Dunkirk,
I really think it was a nice movie. Not the best and not the worst actually from‚Ä¶ https://t.co/TatTnGKz0Y",FALSE,0,NA,2017-07-24 10:49:16,FALSE,NA,"889437321271152641",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DavidMusni",0,FALSE,FALSE,NA,NA
"19","RT @nytimes: The NYT review of ""Dunkirk"" https://t.co/vEuaepLVsO https://t.co/gsHlxHiArm",FALSE,0,NA,2017-07-24 10:49:14,FALSE,NA,"889437310999298048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","V8northstar",76,TRUE,FALSE,NA,NA
"20","Dunkirk was so beautifully made but where dat STORYLINE at tho",FALSE,0,NA,2017-07-24 10:49:10,FALSE,NA,"889437293232230400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ennaguad",0,FALSE,FALSE,NA,NA
"21","Dunkirk is moving and hopeful, and Tom Hardy is Ì†ΩÌ≤ú.",FALSE,0,NA,2017-07-24 10:49:07,FALSE,NA,"889437281391476736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KarrellCruz",0,FALSE,FALSE,NA,NA
"22","RT @ScheifferBates: A lot of reviews said ""don't go and see Dunkirk if you have anxiety."" I left the cinema with a broken phone screen",FALSE,0,NA,2017-07-24 10:49:05,FALSE,NA,"889437272025714689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Devam_Mufc",3,TRUE,FALSE,NA,NA
"23","when will i watch dunkirk if i have no friends to watch with and money to hang out jam",FALSE,0,NA,2017-07-24 10:49:02,FALSE,NA,"889437260134756352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AwlieaLisha",0,FALSE,FALSE,NA,NA
"24","RT @Harry_Styles: Honored to have been a part of this, I hope you love it. 
Dunkirk is out tomorrow. 
See it in IMAX. H https://t.co/ns9xix‚Ä¶",FALSE,0,NA,2017-07-24 10:48:59,FALSE,NA,"889437245928861696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jurany_Andrea",133763,TRUE,FALSE,NA,NA
"25","RT @RNLI: One of many remarkable stories that came from RNLI volunteers who headed to #Dunkirk! For lots more, see https://t.co/gFNEYrfR7S‚Ä¶",FALSE,0,NA,2017-07-24 10:48:58,FALSE,NA,"889437245782061056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RNLILiverpool",13,TRUE,FALSE,NA,NA
"26","Ì†ΩÌ≥∑ thedailystyles: Dunkirk Premiere in New York - July 18th, 2017 https://t.co/oPLoUBjYbN",FALSE,0,NA,2017-07-24 10:48:58,FALSE,NA,"889437241759674369",NA,"<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>","harrylubiwdupe",0,FALSE,FALSE,NA,NA
"27","Going to watch dunkirk today Ì†ΩÌ∏¨Ì†ΩÌ∏¨",FALSE,0,NA,2017-07-24 10:48:57,FALSE,NA,"889437239951806464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","siddyin",0,FALSE,FALSE,NA,NA
"28","So excited for #Dunkirk in ten minutes",FALSE,0,NA,2017-07-24 10:48:50,FALSE,NA,"889437208310054912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","grumpy_boi",0,FALSE,FALSE,NA,NA
"29","RT @jane1346: @BlazingMinds @dunkirkmovie Follow &amp; RT @BlazingMinds for a chance to win a @dunkirkmovie Official Merchandise Goodie Pack ht‚Ä¶",FALSE,0,NA,2017-07-24 10:48:49,FALSE,NA,"889437205592244224",NA,"<a href=""http://www.placeholder.com"" rel=""nofollow"">queuestreamer7</a>","SJB6991",3,TRUE,FALSE,NA,NA
"30","RT @GameGriffin: Shout out to the man in the audience for Dunkirk who turned to his girlfriend + said ""Dunkirk"" when the word 'Dunkirk' cam‚Ä¶",FALSE,0,NA,2017-07-24 10:48:49,FALSE,NA,"889437204413640705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NBMaca",555,TRUE,FALSE,NA,NA
"31","My #TeenChoice vote for #ChoiceSummerMovieActor is Harry Styles ‚Äì ‚ÄúDunkirk‚Äù",FALSE,0,NA,2017-07-24 10:48:47,FALSE,NA,"889437198545633280",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Natasha_Glez",0,FALSE,FALSE,NA,NA
"32","RT @wscountytimes: Superb film #DunkirkMovie now at @CapitolHorsham -
 see our five star review. https://t.co/Jujf3kB36y https://t.co/VMroE‚Ä¶",FALSE,0,NA,2017-07-24 10:48:47,FALSE,NA,"889437196603846658",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WSCT_Lawrence",2,TRUE,FALSE,NA,NA
"33","RT @SplingMovies: Will Christopher Nolan's DUNKIRK change war movies forever?

RT if you agree and you could win this 3-DVD war box set cou‚Ä¶",FALSE,0,NA,2017-07-24 10:48:43,FALSE,NA,"889437178866040832",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","MagdelineConnie",34,TRUE,FALSE,NA,NA
"34","RT @Harry_Styles: Honored to have been a part of this, I hope you love it. 
Dunkirk is out tomorrow. 
See it in IMAX. H https://t.co/ns9xix‚Ä¶",FALSE,0,NA,2017-07-24 10:48:41,FALSE,NA,"889437173333843968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_maraqi",133763,TRUE,FALSE,NA,NA
"35","RT @tellmesomthgnew: I cant stop watching lex's dunkirk cast video The",FALSE,0,NA,2017-07-24 10:48:37,FALSE,NA,"889437156166426624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","swiftysl",0,TRUE,FALSE,NA,NA
"36","RT @nytimes: The NYT review of ""Dunkirk"" https://t.co/vEuaepLVsO https://t.co/gsHlxHiArm",FALSE,0,NA,2017-07-24 10:48:35,FALSE,NA,"889437147249483776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EloyAlfaroB",76,TRUE,FALSE,NA,NA
"37","Heard about janna nick's comment on Dunkirk. Just let her be,everyone hs different opinions. Such movies aren't for clueless bimbos anyway Ì†ΩÌ∏è",FALSE,0,NA,2017-07-24 10:48:33,FALSE,NA,"889437139343073280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","suzyfuszy",0,FALSE,FALSE,NA,NA
"38","RT @TheHarryNews: #Video | New footage of Harry in #Dunkirk Ì†ΩÌ≥Ω‚ú® https://t.co/NoBzgwAQ1g",FALSE,0,NA,2017-07-24 10:48:32,FALSE,NA,"889437135979257856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mameawyang",1457,TRUE,FALSE,NA,NA
"39","RT @dunkirkmovie: ‚ÄúChristopher Nolan has created a bold, fast summer-movie juggernaut.‚Äù #Dunkirk ‚Äì NOW PLAYING. Get Tickets: https://t.co/V‚Ä¶",FALSE,0,NA,2017-07-24 10:48:32,FALSE,NA,"889437133944930304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sakshigaikwad05",750,TRUE,FALSE,NA,NA
"40","RT @Harry_Styles: Honored to have been a part of this, I hope you love it. 
Dunkirk is out tomorrow. 
See it in IMAX. H https://t.co/ns9xix‚Ä¶",FALSE,0,NA,2017-07-24 10:48:30,FALSE,NA,"889437127829852160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cuteniallx",133763,TRUE,FALSE,NA,NA
"41","@piratechristian I know nothing of the movie, but Dunkirk was not an ""epic defeat"".  The British Army was saved and‚Ä¶ https://t.co/mMPA0splbO",FALSE,0,"piratechristian",2017-07-24 10:48:28,TRUE,"889279357461684224","889437118203875328","28023221","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HisDanville",0,FALSE,FALSE,NA,NA
"42","RT @dunkirkmovie: #Dunkirk ‚Äì NOW PLAYING. Get Tickets: https://t.co/VpzSfqhDsF https://t.co/BesYCJOo86",FALSE,0,NA,2017-07-24 10:48:28,FALSE,NA,"889437117582942210",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sakshigaikwad05",1001,TRUE,FALSE,NA,NA
"43","RT @BestDailyHarry: Ì†ΩÌ≥Ω | Louis talking that he is very proud of Harry's acting in #Dunkirk.

""I'm very excited for him, very proud of him. I‚Ä¶",FALSE,0,NA,2017-07-24 10:48:25,FALSE,NA,"889437106778513408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mameawyang",1159,TRUE,FALSE,NA,NA
"44","Dunkirk is definitely not everyone's cup of tea but it was so moving. And Harry Styles was amazing in it!! Go bb ‚ù§Ô∏è",FALSE,0,NA,2017-07-24 10:48:24,FALSE,NA,"889437102206615553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ariannewho",0,FALSE,FALSE,NA,NA
"45","RT @ScheifferBates: A lot of reviews said ""don't go and see Dunkirk if you have anxiety."" I left the cinema with a broken phone screen",FALSE,0,NA,2017-07-24 10:48:23,FALSE,NA,"889437098297761792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ImpressionistAL",3,TRUE,FALSE,NA,NA
"46","It's pretty crazy watching dunkirk and how some of those veterans is so close to getting home yet they got bombed.",FALSE,0,NA,2017-07-24 10:48:23,FALSE,NA,"889437095797809152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kiwiisharry",0,FALSE,FALSE,NA,NA
"47","RT @imCruelLeaYours: #SimonCowell made THIS #HarryStyles confession VID https://t.co/OH3bKqNVsY #MTVHottest #VMAs #KCAColombia #VeranoMTV20‚Ä¶",FALSE,0,NA,2017-07-24 10:48:22,FALSE,NA,"889437092429910016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oharrysgirlx",16,TRUE,FALSE,NA,NA
"48","Not sure why I was surprised about the shifting timeline in #Dunkirk - it's almost a Nolan singature #ThePrestige",FALSE,0,NA,2017-07-24 10:48:20,FALSE,NA,"889437084997386240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","readandgeek",0,FALSE,FALSE,NA,NA
"49","RT @Harry_Styles: Honored to have been a part of this, I hope you love it. 
Dunkirk is out tomorrow. 
See it in IMAX. H https://t.co/ns9xix‚Ä¶",FALSE,0,NA,2017-07-24 10:48:19,FALSE,NA,"889437080543043584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nimasanggraeni7",133763,TRUE,FALSE,NA,NA
"50","RT @GameGriffin: Shout out to the man in the audience for Dunkirk who turned to his girlfriend + said ""Dunkirk"" when the word 'Dunkirk' cam‚Ä¶",FALSE,0,NA,2017-07-24 10:48:19,FALSE,NA,"889437078538375168",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","_elinorlower",555,TRUE,FALSE,NA,NA
"51","RT @Complex: 'Girls Trip' just had the biggest opening weekend of any live-action comedy in 2017. https://t.co/KfmolMK7d8 https://t.co/KlqZ‚Ä¶",FALSE,0,NA,2017-07-24 10:48:18,FALSE,NA,"889437077787615232",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iŒüS</a>","TooJaiided",331,TRUE,FALSE,NA,NA
"52","I loved Dunkirk. Moviemaking at its finest. Also, I loved @Harry_Styles in it. He fit extremely well.",FALSE,0,NA,2017-07-24 10:48:18,FALSE,NA,"889437074113351681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nxour",0,FALSE,FALSE,NA,NA
"53","Such an amazing movie #Dunkirk 
#ChristopherNolan never disappoints",FALSE,0,NA,2017-07-24 10:48:17,FALSE,NA,"889437071017787393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shubhi1011",0,FALSE,FALSE,NA,NA
"54","RT @imCruelLeaYours: #HarryStyles Celebrates Wrapping #Dunkirk w Film Crew https://t.co/2nTsyaqao3 #TalentAwards #MTVHottest #MPN #KCAMexic‚Ä¶",FALSE,0,NA,2017-07-24 10:48:15,FALSE,NA,"889437061635330048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oharrysgirlx",19,TRUE,FALSE,NA,NA
"55","I DONT EVEN HAVE FUCKING TIME TO WATCH DUNKIRK",FALSE,0,NA,2017-07-24 10:48:14,FALSE,NA,"889437059726794753",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Mxhas",0,FALSE,FALSE,NA,NA
"56","Still thinking about DUNKIRK. Seeing it in 35mm definitely added to the experience. Can't wait to see on 70mm IMAX. https://t.co/4gNsu5HoMh",FALSE,0,NA,2017-07-24 10:48:13,FALSE,NA,"889437056308588544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheLiamDance",0,FALSE,FALSE,NA,NA
"57","RT @Harry_Styles: Honored to have been a part of this, I hope you love it. 
Dunkirk is out tomorrow. 
See it in IMAX. H https://t.co/ns9xix‚Ä¶",FALSE,0,NA,2017-07-24 10:48:11,FALSE,NA,"889437048070955008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","clarinha_1994",133763,TRUE,FALSE,NA,NA
"58","RT @Harry_ThighKink: Dunkirk &amp; Back To You being shown on the same billboard. Kings. https://t.co/yOcEgjHR6m",FALSE,0,NA,2017-07-24 10:48:05,FALSE,NA,"889437022095638528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","karevaiko",2226,TRUE,FALSE,NA,NA
"59","RT @miakhalifa: I love Chris Nolan more than I love my dogs, but Dunkirk sucked more dick than I did in 2014",FALSE,0,NA,2017-07-24 10:48:05,FALSE,NA,"889437021680402432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","martin_1450",4173,TRUE,FALSE,NA,NA
"60","I KNEW DUNKIRK WAS GOING TO BE AN AMAZING FILM BUT HOLYYY SHIITT THAT WAS INCREDIBLE WOW! IM GENUINELY SHOOK",FALSE,0,"94hsiixx_",2017-07-24 10:48:02,FALSE,"889436416912109575","889437009244237824","3213746030","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","94hsiixx_",0,FALSE,FALSE,NA,NA
"61","RT @lxrryxmofo: After watching Dunkirk I knew why Harry didn't join and Glenne and Jeff in the swimming pool that day. He probably had enou‚Ä¶",FALSE,0,NA,2017-07-24 10:48:01,FALSE,NA,"889437006379458560",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","lxrryxmofo",3,TRUE,FALSE,NA,NA
"62","RT @TheSafestSpace: Dunkirk's cast is too white and too male. Why aren't there trans women of color depicted in this WWII epic? Ì†ΩÌπà https://t‚Ä¶",FALSE,0,NA,2017-07-24 10:47:56,FALSE,NA,"889436984350867457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FateJun",1676,TRUE,FALSE,NA,NA
"63","RT @BandryBarry: DUNKIRK: I'm definitely here for more of the greats getting massive Ì†ΩÌ≤∞ and total freedom to make franchise free, large scal‚Ä¶",FALSE,0,NA,2017-07-24 10:47:53,FALSE,NA,"889436971000446976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","serupi1106",622,TRUE,FALSE,NA,NA
"64","RT @NewHopeGeorge: Dunkirk was amazing Ì†ΩÌ≥Ω",FALSE,0,NA,2017-07-24 10:47:53,FALSE,NA,"889436969620688896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AliciaOffic",401,TRUE,FALSE,NA,NA
"65","RT @GameGriffin: Shout out to the man in the audience for Dunkirk who turned to his girlfriend + said ""Dunkirk"" when the word 'Dunkirk' cam‚Ä¶",FALSE,0,NA,2017-07-24 10:47:50,FALSE,NA,"889436960405827584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CookasaurusFlex",555,TRUE,FALSE,NA,NA
"66","RT @Harry_Styles: Honored to have been a part of this, I hope you love it. 
Dunkirk is out tomorrow. 
See it in IMAX. H https://t.co/ns9xix‚Ä¶",FALSE,0,NA,2017-07-24 10:47:48,FALSE,NA,"889436952025600000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drugcdallas",133763,TRUE,FALSE,NA,NA
"67","RT @GameGriffin: Shout out to the man in the audience for Dunkirk who turned to his girlfriend + said ""Dunkirk"" when the word 'Dunkirk' cam‚Ä¶",FALSE,0,NA,2017-07-24 10:47:46,FALSE,NA,"889436943678935041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Habs365",555,TRUE,FALSE,NA,NA
"68","RT @dunkirkmovie: ‚ÄúThe movie event of the year.‚Äù #Dunkirk ‚Äì NOW PLAYING. Get Tickets: https://t.co/VpzSfqhDsF https://t.co/0vvNeWAIdB",FALSE,0,NA,2017-07-24 10:47:45,FALSE,NA,"889436937223888896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","melody05086",1217,TRUE,FALSE,NA,NA
"69","RT @aneurinBarnard: Please stop posting spoilers of #Dunkirk don't spoil the movies for those that havent seen it yet! Give others a chance‚Ä¶",FALSE,0,NA,2017-07-24 10:47:45,FALSE,NA,"889436936624066561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BADASSBATMANN",3451,TRUE,FALSE,NA,NA
"70","Dunkirk 2017 Budget &amp; 3rd Day India Box Office Collection: Good First¬†Weekend https://t.co/k2opzITdYs https://t.co/WvjjmiV9fV",FALSE,0,NA,2017-07-24 10:47:39,FALSE,NA,"889436910543814656",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","raoshabcom",0,FALSE,FALSE,NA,NA
"71","RT @Harry_ThighKink: Dunkirk &amp; Back To You being shown on the same billboard. Kings. https://t.co/yOcEgjHR6m",FALSE,0,NA,2017-07-24 10:47:38,FALSE,NA,"889436908656480258",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hamilhes",2226,TRUE,FALSE,NA,NA
"72","RT @GameGriffin: Shout out to the man in the audience for Dunkirk who turned to his girlfriend + said ""Dunkirk"" when the word 'Dunkirk' cam‚Ä¶",FALSE,0,NA,2017-07-24 10:47:34,FALSE,NA,"889436891048800258",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MSMasoet",555,TRUE,FALSE,NA,NA
"73","RT @rossR5: Dunkirk is, quite possibly, the most beautiful movie ive ever seen.",FALSE,0,NA,2017-07-24 10:47:32,FALSE,NA,"889436884442722304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","swaggyellington",3366,TRUE,FALSE,NA,NA
"74","RT @influentialhes: thanks to harry i've made friends on here and i'm going to see dunkirk with one of them tomorrow i'm so happy",FALSE,0,NA,2017-07-24 10:47:31,FALSE,NA,"889436879807946753",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cacaehs",1532,TRUE,FALSE,NA,NA
"75","RT @rossR5: Dunkirk is, quite possibly, the most beautiful movie ive ever seen.",FALSE,0,NA,2017-07-24 10:47:31,FALSE,NA,"889436878885326851",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","firecraicniall",3366,TRUE,FALSE,NA,NA
"76","RT @PrisonPlanet: They want to completely spoil the authenticity of historical movies just to insert identity politics. Fuck off. https://t‚Ä¶",FALSE,0,NA,2017-07-24 10:47:30,FALSE,NA,"889436875336941568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nolazzzz",1652,TRUE,FALSE,NA,NA
"77","RT @shelovesmovies: Whoever says Dunkirk is slow and boring clearly doesn't know how to appreciate a masterpiece. Do not listen to them and‚Ä¶",FALSE,0,NA,2017-07-24 10:47:30,FALSE,NA,"889436873344471040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","soffeathefirst",10,TRUE,FALSE,NA,NA
"78","RT @Harry_Styles: Honored to have been a part of this, I hope you love it. 
Dunkirk is out tomorrow. 
See it in IMAX. H https://t.co/ns9xix‚Ä¶",FALSE,0,NA,2017-07-24 10:47:27,FALSE,NA,"889436860786761728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1real_liampayne",133763,TRUE,FALSE,NA,NA
"79","RT @influentialhes: thanks to harry i've made friends on here and i'm going to see dunkirk with one of them tomorrow i'm so happy",FALSE,0,NA,2017-07-24 10:47:26,FALSE,NA,"889436858056400896",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","luhxmesquita27",1532,TRUE,FALSE,NA,NA
"80","RT @GameGriffin: Shout out to the man in the audience for Dunkirk who turned to his girlfriend + said ""Dunkirk"" when the word 'Dunkirk' cam‚Ä¶",FALSE,0,NA,2017-07-24 10:47:25,FALSE,NA,"889436854549983232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alcatote_",555,TRUE,FALSE,NA,NA
